chain,outlets,total_pop_served,mmda_count,regions,pop_per_outlet,avg_mmda_pop
ROHI PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RODARCH PHARMACEUTICALS LT,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ROBESTA CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ROBBIES CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ROBBIE'S CHEMISTS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEGAN CHEMIST LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEGA LIFESCIENCE GH.LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FREE MART PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
CARP PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FLASH PHARMACY (UPTOWN BRA,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MOHILLS PHARMACEUTICALS LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FREDAN PHARMA'TICALS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FRANKEMART PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FRANK PAULS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
AMEX PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FRED'S PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FRANSRIGHT PHARM. CEN. LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEDRIC PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SILVERPILL PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SHARP PHARMACEUTICALS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SHALOM CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
CARDINAL PHARMACEUTICALS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MELOCH PHARMACEUTICALS LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEGLO PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ROKMER PHARMA LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ROKAAP PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EQUITY PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RYTEPHARM PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EMERY SANTE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OAKA PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ELOHIM PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SONO TECHNIQUES PHARMACY LT,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SOLUTIONS PHARMACEUTICALS L,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEDIBOIS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEDIA PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEDGRAPH GHANA LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
CAMOMILE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
C. K. RELOG COMPANY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SKYLINE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SIX CEES PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEDITAB PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
WESTLIFE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BAASPHARMA LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
AYRTON DRUG MANUFAC. CO. LT,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
AXON PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
AMI PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
WEST POINT CHEMISTS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
WEST POINT CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
WEST LEGON COMM. PHARM,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
WENCOL PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
WENCOL LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
JOY PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
JOSLY PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
G. A. BOATENG PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
AID-POINT PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
CRESCENT CHEMISTS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RICHBEN PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OBOOMA PHARMACY & DRUG ST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RITE DOSE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RINGWAY CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RIGHT PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RIDGE MEDICAL CENTRE PHARMA,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
G.B. PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MARGOKIN PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MAREST PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MARAKAF PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MAPLE-LEAF CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ACCRA MEDICAL CENTRE PHARMA,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ACCRA CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SNS PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MEDAID PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MED-TOUCH PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MED HOUSE PHARMACEUTICAL LT,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
FRONTLINE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MAYSBEE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MAXKINS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GEORGE HOLY PHARMACY LIMITE,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
AXIS PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EMBOCH CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EL-LEN PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OTAL CHEMISTS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OSON'S CHEMIST LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OSEI-BAAH AGENCIES AND PHARM,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
CROWN PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
APL PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BRITISH ACCRA PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BRIGHT AID PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GEO PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GEM CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BUDGET PHARMACY (KORLE-BU B,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BUDGET PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
APL PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SPINTEX CHEMIST LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GAFAT PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BUKOM PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MATAHEKO PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MASLARRY PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MARSHALL CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MARPE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MARNEUK PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GILEAD PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GLAXEL CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GLADES PHARMACEUTICALS LIMIT,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OMEGA MEYER GH. LTD (PHARM.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
OKAISHIE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ENDURANCE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ONE PHAMILY PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PANTO PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EDIESTAL PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EAST AIRPORT PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EFFY PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
REUBEN PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RESCUE CHEMIST LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SURGECARE & PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SUPRA PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ACHEAMPONG PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MALIKEM PHARMACY AND HEALT,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MALB-PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
MAGMITCH PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GIABIMILL PHARMACY LTD (ANNE,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
M & G PHARMACEUTICALS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LYNSAM CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LYNAT PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LYMENS CHEMISTS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BOULEVARD CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
STANDARD PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BOS CHEMISTS LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SUKE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
SUCCES KEY PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
STRONG PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
STRIPES PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GLOCOM PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GLINT GOLD PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ALAJO PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LYDWORD PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TAP PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RICHJOES PHARMACYLIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RICHJOES COMPANY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RICHCORD PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
EAST ORANGE PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ADUSAL PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
P. N. T. PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BLUE CRYSTAL LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BLIBO AFRICA PHARMACY LIMITE,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LIFETIME PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LIFE HEALTHCARE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LIFE DOOR PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GOLDEN MED. & P'CEUTICALS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GOKALS LTD. (PHARM. LTD),1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GOKALS HEALTHY OPTIONZ LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GOKALS - LABOREX LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LINK PHARMACEUTICALS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LINA CARE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GRAYS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BIOFEM GHANA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
"TEN Q PHARMACEUTICALS, LTD",1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BNK PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LONGVIEW P'CEUTICAL CO. LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ANSAPHARMA LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PEEKS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PEACOCK PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DAISY PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DABY'S PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DREWS PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TOBINCO PHARMACEUTICALS LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BILLBOARD PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ALPHADELTA PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LLOYDS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ALFA CHEMIST LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GRIT PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LIFE CHEMIST LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BIG MARON PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BIAKOYE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BEYBEE GHANA LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TUDU PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GOODCARE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
GOLDLINK PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LETAP PHARMACEUTICALS,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LESSON PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LESDY PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LEONS CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
HALE PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RENIE CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
RENIE CHEMIST LTD.(OKAISHIE BR,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PARMARTS PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PARACELSUS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DOSH CHEMIST LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PHARMAFEN GHANA LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ANSAPHARMA PHARMACY (OSU B,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ANSAPHARMA PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
KUSHA PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
KRIPA PHARMA LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
KRINSHAN PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
H FOCUS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
HABMAY PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ALTON PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LAWBEN PHARMACEUTICALS LIMI,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LAUSKI PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BETHEL CHEMISTS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BERNSWETT CO. LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ASAK PHARMA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TRIPPLE 'B' PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TRIDEM PHARMA GHANA LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TRICON P'CEUTICALS LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TREVIPHARM LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
LIFE CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ABANKS CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
A. Q. PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TRIVE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
KWARITAN (GH) LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DOVE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PESCA CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PHILLIPS PHARMACEUTICAL (GHA,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PHERSONS PHARMACY LTD. (ISRA,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PHERSONS PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DIVINE LIGHT PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ADS PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DUNIA PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DRUGIX PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DRUGIX PHARMACEUTICALS LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ADDPHARMA GH. LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
REGENT PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
HOG PHARMACEUTICALS LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
JUCAD PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
KIN-ADA PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
KOF-SAM PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
HEALTHCARE SERVICES LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
HEALTHBAG CENTRE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ALLON HEALTH AND PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ALL-LIFE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BENDOZ PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BENDI CHEMIST LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BENATASH PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
BENALICE PHARMACY,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
TWINS IMAGE PHARMACY LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
JOSDAV CHEMISTS LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
JOROSES PHARMACY LIMITED,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
ASAK PHARM LTD.,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
DELALI G CHEMIST,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
PHEELIX PHARMACY LTD,1,453.22929936305735,1,1,453.22929936305735,453.22929936305735
